today,latitude,longitude,ip,type,tpm,tpm_type,informants
8/20/15,2.619158,44.893496,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,6.23972,46.302612,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.142368,45.113308,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.619045,44.893238,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.618901,44.893882,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,5.200375,45.525681,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.336939,42.287109,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.146397,45.119499,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.655546,44.923751,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,4.735473,45.202841,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,5.308239,45.879862,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.146665,45.118984,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,6.244998,46.28064,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.799868,42.544825,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.619241,44.89371,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.336596,42.286251,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.799911,42.544524,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.14236,45.113222,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.142017,45.113663,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.800125,42.547786,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.799953,42.544825,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.800076,42.547571,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.799849,42.544567,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.655549,44.925124,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.800253,42.547614,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.799916,42.544696,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.800087,42.547614,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.779137,41.075867,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.799555,42.544086,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.79987,42.545008,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.619294,44.894053,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,5.029638,46.818604,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.336919,42.283504,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.14666,45.120529,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.14224,45.113394,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.619372,44.894011,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,4.734676,45.205009,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.142368,45.113222,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.146745,45.118469,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,4.735473,45.2043,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.145374,45.116478,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.336222,42.287109,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.126007,45.089355,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.146332,45.11907,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,5.033383,46.820389,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.336859,42.28537,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.8001,42.544773,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,5.017759,46.843689,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.619126,44.893281,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.146026,45.118835,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.142403,45.099146,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.142014,45.099189,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.799737,42.544773,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.142044,45.098385,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.61908,44.894096,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.618959,44.893152,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.800082,42.54461,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.800063,42.544664,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.800339,42.547485,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.146521,45.118492,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.146178,45.118492,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.146923,45.119757,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.145963,45.120209,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.800285,42.547442,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.797839,42.546021,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.337459,42.286142,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.619503,44.894225,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.781012,40.998962,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,1.778767,44.486572,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.619586,44.893624,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.799996,42.544696,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,4.734853,45.203957,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.689741,41.424042,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,4.73519,45.205009,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.78719,40.999197,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.146482,45.120186,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,5.033421,46.818775,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,3.799672,42.544945,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.14221,45.099266,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.647832,44.865852,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.145426,45.121067,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.787559,40.998043,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.655743,44.925591,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.787469,40.998081,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.142572,45.098803,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,5.027016,46.819702,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.142615,45.09906,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,4.734836,45.204494,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.648647,44.863798,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,3.799201,42.544086,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.648529,44.928987,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,5.020449,46.819702,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,3.799029,42.543915,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.146246,45.119413,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.648614,44.863669,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.931338,46.200439,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.648486,44.929072,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.147775,45.120014,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.142087,45.099586,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.648558,44.929158,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.142368,45.113222,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.619174,44.893753,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,1.748569,44.310791,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,3.800108,42.548086,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.146246,45.119156,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,5.308436,45.879776,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,4.735586,45.203808,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,5.308065,45.879519,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,6.234259,46.297119,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,4.735473,45.203871,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.146061,45.119225,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.648515,44.929459,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,6.23699,46.294373,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,5.30814,45.879132,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,5.200124,45.52565,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,6.242769,46.338318,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,3.800028,42.544953,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,5.308407,45.880076,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,5.034111,46.819376,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,5.308535,45.880463,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.787932,40.998327,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,2.142014,45.113523,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/24/15,4.735403,45.203808,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.146015,45.121284,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,6.240038,46.316345,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.146841,45.118835,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,3.799928,42.545116,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,3.800451,42.547528,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,3.799819,42.54461,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,3.799851,42.54431,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,3.799937,42.544481,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,3.799763,42.544836,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,3.799757,42.544601,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,3.79972,42.544836,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,3.79282,42.559021,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,3.79983,42.54461,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.337068,42.285564,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.647878,44.863106,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,3.799873,42.544739,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,5.308332,45.880076,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.785127,41.026428,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.619495,44.893496,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.61942,44.894139,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.146053,45.119156,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,3.799784,42.544836,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,4.735489,45.200718,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.142743,45.09876,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.337025,42.287624,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,5.200276,45.525724,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,3.800462,42.544567,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.144986,45.121628,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.619123,44.893538,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,5.019628,46.832703,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.146139,45.119156,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,4.735617,45.20295,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,4.734976,45.20295,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,5.308439,45.880076,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.785127,41.029175,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,3.812518,42.517307,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.146397,45.119328,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,4.735831,45.202435,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,6.241967,46.307599,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,4.735537,45.204815,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,3.79998,42.547657,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,3.800365,42.547657,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,4.735575,45.206726,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.785127,41.031921,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.618991,44.893367,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.145946,45.119499,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,5.034506,46.818626,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.142325,45.113222,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,4.735093,45.202652,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,1.790114,44.391724,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,3.800076,42.547829,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,5.200615,45.525736,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/25/15,2.146155,45.12141,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,5.308407,45.880162,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,4.735543,45.205072,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,3.800079,42.548,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,2.61912,44.893753,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,5.034268,46.818721,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,2.619206,44.893324,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,2.146358,45.117165,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,2.619495,44.893624,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,4.735302,45.205931,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,4.733981,45.201965,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,3.799158,42.54443,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,2.619034,44.893281,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,5.20034,45.525639,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,1.734842,44.387695,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,4.735366,45.204729,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,5.03325,46.818689,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,5.02998,46.818604,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,5.200212,45.525681,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,3.800442,42.545631,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,2.184011,45.15596,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,3.799613,42.545008,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,2.618906,44.893667,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,5.200188,45.525564,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,3.795331,42.530331,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,2.619166,44.894096,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,4.735244,45.202606,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,2.655559,44.924094,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,2.648486,44.929201,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,3.798515,42.545116,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,2.146568,45.118984,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,5.200234,45.525596,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,2.648647,44.863626,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,3.79987,42.545008,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,5.200223,45.52551,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,2.33802,42.28244,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,2.147044,45.119911,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,2.616834,44.908356,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,6.242113,46.306795,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,2.619077,44.893925,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/26/15,4.735147,45.205868,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.904639,42.149414,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.619034,44.893667,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.337025,42.286423,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,3.800376,42.547786,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.619206,44.893538,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,4.735703,45.203465,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,3.799862,42.548,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,3.800228,42.545288,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,4.735232,45.207756,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.146155,45.119694,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,3.800194,42.544567,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.655902,44.924953,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.336939,42.290028,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.781012,41.029175,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,4.730662,45.19812,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.148994,45.11142,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.655849,44.924781,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,5.308225,45.879776,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,3.79994,42.545677,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.185199,45.153949,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.619206,44.893453,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.689964,41.431721,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.789928,40.982483,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.6911,41.435463,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,4.73519,45.203356,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.619034,44.89341,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.619206,44.893324,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,5.308396,45.880291,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.619538,44.893839,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,4.735388,45.205502,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.782384,41.026428,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,5.034175,46.813477,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,5.200145,45.526852,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,2.61912,44.893882,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,6.247547,46.330078,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,4.735575,45.207069,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,3.800065,42.544825,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/27/15,5.200247,45.526239,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
9/3/15,2.337239,42.287281,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
9/3/15,2.333263,42.297729,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
9/3/15,2.320959,42.350281,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
9/3/15,2.784875,41.005463,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
9/3/15,2.783069,40.990723,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
9/3/15,2.336831,42.282005,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
9/3/15,5.20045,45.524689,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
9/3/15,2.336881,42.286314,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
9/3/15,2.33611,42.2845,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
9/3/15,3.799983,42.544739,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
9/3/15,2.78787,41.037415,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
9/3/15,2.779915,41.15625,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
9/3/15,2.337145,42.284752,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
9/3/15,2.337111,42.288483,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
9/3/15,2.337271,42.284065,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
9/3/15,4.213605,45.475548,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
