date,longitude,latitude,ip,type,category,tpm_type,informants
8/13/15,45.203682,4.735691,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,44.864013,2.648732,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,44.893581,2.619509,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.205696,4.736045,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.544601,3.800228,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.546021,3.796748,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.206383,4.734847,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.289049,2.335672,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,44.893453,2.619249,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.118641,2.146439,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,44.89371,2.619077,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,44.89371,2.618863,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,44.894526,2.619238,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.548035,3.799169,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.545288,3.799886,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.547442,3.79998,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.88056,5.308393,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,44.156982,1.792493,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.54546,3.800271,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.547357,3.800098,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.547528,3.799937,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.206429,4.736034,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.203699,4.735345,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,46.324585,6.233213,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.113608,2.142103,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.202091,4.73503,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,41.023682,2.787184,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.202435,4.735073,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,44.929072,2.648561,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,45.201965,4.733639,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,42.544493,3.79987,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,46.306698,6.241817,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/15,44.894139,2.619377,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/14/15,42.5477,3.800033,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/14/15,42.282692,2.338386,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/14/15,41.112305,2.791802,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/14/15,45.209106,4.729635,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/14/15,42.544773,3.799372,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/14/15,45.879604,5.308268,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/14/15,45.204494,4.734591,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/14/15,42.544601,3.799586,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,45.204838,4.73566,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,45.204151,4.735073,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,44.863541,2.648443,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,44.864479,2.648112,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,41.031921,2.784441,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,42.544773,3.799928,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,45.119757,2.146311,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,42.288311,2.336939,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,45.205009,4.734206,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,42.544773,3.8001,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,45.205587,4.735115,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,41.031921,2.784441,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,45.204386,4.735815,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,45.119007,2.145835,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,42.547957,3.799991,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,42.548859,3.794327,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,42.545288,3.799586,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,45.205072,4.735495,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,44.893925,2.619174,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/15,42.289856,2.337196,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,46.822723,5.030322,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,46.81915,5.033798,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.20858,4.729424,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,42.287453,2.337411,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,44.924561,2.6554,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,44.894011,2.619259,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,42.547271,3.800258,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.202091,4.735939,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.119585,2.146246,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,42.544782,3.799986,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.204815,4.735495,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,42.544782,3.799911,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,42.546799,3.795869,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.20961,4.728483,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.217346,4.726807,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.525853,5.200073,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,42.54475,3.799891,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,42.547142,3.799894,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,46.830688,5.021179,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.122589,2.140714,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,42.544567,3.800039,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,42.285564,2.335996,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.203945,4.734813,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,42.545008,3.799634,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,42.284878,2.336725,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.203527,4.735516,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.204151,4.735426,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,42.544438,3.800125,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,46.81723,5.030322,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,42.282349,2.337488,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,44.893968,2.619216,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,46.891113,5.018078,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.204815,4.735345,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.201279,4.734625,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.198875,4.735651,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.201622,4.734539,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,44.893453,2.61934,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,44.893581,2.619072,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,42.282349,2.337488,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.202606,4.735403,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.113663,2.142022,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,42.545008,3.799699,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,41.012329,2.785561,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,42.544647,3.799512,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,42.54461,3.800119,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,42.547657,3.80009,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,44.89341,2.619291,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,42.54431,3.799862,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.200718,4.735555,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.204494,4.735212,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,46.818626,5.03318,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,45.099243,2.142044,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,46.813477,5.029889,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.89371,2.619126,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.893812,2.619226,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.893538,2.619211,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.893882,2.619345,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/15,41.001709,2.773468,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.202778,4.735939,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.893581,2.619002,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.201576,4.735415,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.204666,4.735255,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.203699,4.735473,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.204901,4.734425,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.546146,3.799555,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.544601,3.799586,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.54461,3.800247,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.525681,5.200464,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.545523,3.79979,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.545116,3.799757,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.206085,4.735629,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.547185,3.800157,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.287968,2.336896,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.547357,3.800339,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.893496,2.619088,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,46.307396,6.241943,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.544438,3.800028,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.286079,2.336896,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,46.838196,5.015023,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.525381,5.200204,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,46.828217,5.032032,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.204666,4.735403,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.544258,3.799372,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,46.822723,5.02827,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,46.835449,5.017759,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.544773,3.799757,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.11832,2.146521,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,41.026428,2.784441,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,46.818892,5.034057,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.547872,3.800125,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.124466,2.144751,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.119007,2.146864,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.119694,2.14667,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.119757,2.146402,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,46.819977,5.029638,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.121067,2.145652,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.893367,2.619002,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.547657,3.800087,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,46.819107,5.033841,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.893753,2.619169,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.206898,4.735575,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.893281,2.619254,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.205416,4.735473,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.204666,4.734719,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,46.307911,6.241351,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.54443,3.799523,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.893324,2.619423,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.206017,4.735388,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.285456,2.337052,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,46.9021,5.037595,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,46.310486,6.241836,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,46.82,5.033693,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,40.96875,2.784121,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.199562,4.734944,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.303223,2.334544,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.113265,2.142368,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.284752,2.337145,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.544579,3.799806,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.19519,4.733832,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,40.986237,2.78403,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.119328,2.146574,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.893839,2.618916,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.89341,2.619415,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.547786,3.799916,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.893796,2.619353,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.544653,3.800028,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.099072,2.142215,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.287796,2.336939,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.119007,2.146692,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.545094,3.799699,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.198532,4.736336,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.547271,3.800082,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.098845,2.142111,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.544922,3.799891,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.547571,3.800082,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.544601,3.800068,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.893925,2.619088,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.204987,4.734789,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.525381,5.200368,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,46.816223,5.030937,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.545523,3.800133,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.893453,2.619131,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,41.213196,2.753944,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.117977,2.145835,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,46.81073,5.017576,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.894011,2.619201,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.205181,4.735061,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.205587,4.735736,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.894011,2.619498,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.893667,2.619131,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.204901,4.735431,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,46.849182,5.034175,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.113179,2.142325,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,46.819407,5.033499,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,41.018188,2.782384,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.202652,4.733576,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.205399,4.734408,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.207756,4.73503,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.547614,3.800122,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,45.118555,2.146494,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.92971,2.648112,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.284512,2.337031,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,44.893367,2.618954,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.544086,3.798698,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.018677,2.872728,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/15,42.545631,3.799928,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.880045,5.308286,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,44.893839,2.61934,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,40.998241,2.787638,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.204472,4.735254,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.11305,2.142443,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.544524,3.799953,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.206383,4.735041,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.206726,4.735403,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.118492,2.146712,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.544945,3.799586,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.547614,3.800168,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.205009,4.735543,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.113222,2.142368,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,46.811737,5.01997,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,44.893496,2.619158,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,46.302612,6.23972,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.113308,2.142368,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,44.893238,2.619045,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,44.893882,2.618901,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.525681,5.200375,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.287109,2.336939,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.119499,2.146397,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,44.923751,2.655546,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.202841,4.735473,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.879862,5.308239,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.118984,2.146665,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,46.28064,6.244998,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.544825,3.799868,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,44.89371,2.619241,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.286251,2.336596,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.544524,3.799911,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.113222,2.14236,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.113663,2.142017,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.547786,3.800125,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.544825,3.799953,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.547571,3.800076,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.544567,3.799849,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,44.925124,2.655549,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.547614,3.800253,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.544696,3.799916,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.547614,3.800087,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,41.075867,2.779137,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.544086,3.799555,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.545008,3.79987,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,44.894053,2.619294,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,46.818604,5.029638,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.283504,2.336919,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.120529,2.14666,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.113394,2.14224,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,44.894011,2.619372,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.205009,4.734676,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.113222,2.142368,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.118469,2.146745,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.2043,4.735473,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.116478,2.145374,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.287109,2.336222,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.089355,2.126007,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.11907,2.146332,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,46.820389,5.033383,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.28537,2.336859,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.544773,3.8001,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,46.843689,5.017759,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,44.893281,2.619126,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.118835,2.146026,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.099146,2.142403,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.099189,2.142014,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.544773,3.799737,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.098385,2.142044,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,44.894096,2.61908,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,44.893152,2.618959,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.54461,3.800082,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.544664,3.800063,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.547485,3.800339,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.118492,2.146521,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.118492,2.146178,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.119757,2.146923,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.120209,2.145963,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.547442,3.800285,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.546021,3.797839,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.286142,2.337459,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,44.894225,2.619503,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,40.998962,2.781012,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,44.486572,1.778767,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,44.893624,2.619586,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,42.544696,3.799996,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.203957,4.734853,UNICEF,,Cash Transfers,CC,Beneficiary Interview
